,Property,Value,Group,Cohort,Level
10989,assortativity,-0.6184577037754514,CRC,YuJ_2015,order
10990,Node,44.0,CRC,YuJ_2015,order
10991,Edge,237.0,CRC,YuJ_2015,order
10992,density,0.20814061054579094,CRC,YuJ_2015,order
10993,transitivity,0.41458026509572904,CRC,YuJ_2015,order
10994,algebraic_connectivity,0.900248757760648,CRC,YuJ_2015,order
10995,assortativity,-0.6392938643484345,CRC,YuJ_2015,order
10996,Node,47.0,CRC,YuJ_2015,order
10997,Edge,225.0,CRC,YuJ_2015,order
10998,density,0.29509713228492135,CRC,YuJ_2015,order
10999,transitivity,0.5989917506874427,CRC,YuJ_2015,order
11000,algebraic_connectivity,0.9318450844534232,CRC,YuJ_2015,order
11001,assortativity,-0.5350415494277635,CRC,YuJ_2015,order
11002,Node,47.0,CRC,YuJ_2015,order
11003,Edge,319.0,CRC,YuJ_2015,order
11004,density,0.1835075493612079,CRC,YuJ_2015,order
11005,transitivity,0.3530195381882771,CRC,YuJ_2015,order
11006,algebraic_connectivity,0.8899585594798075,CRC,YuJ_2015,order
11007,assortativity,-0.578046895819078,CRC,YuJ_2015,order
11008,Node,42.0,CRC,YuJ_2015,order
11009,Edge,158.0,CRC,YuJ_2015,order
11010,density,0.2222222222222222,CRC,YuJ_2015,order
11011,transitivity,0.4418238993710692,CRC,YuJ_2015,order
11012,algebraic_connectivity,0.9295005847167245,CRC,YuJ_2015,order
11013,assortativity,-0.6215345958628257,CRC,YuJ_2015,order
11014,Node,45.0,CRC,YuJ_2015,order
11015,Edge,220.0,CRC,YuJ_2015,order
11016,density,0.2067363530778165,CRC,YuJ_2015,order
11017,transitivity,0.417680744452398,CRC,YuJ_2015,order
11018,algebraic_connectivity,0.9180650503044302,CRC,YuJ_2015,order
11019,assortativity,-0.6326506602399476,CRC,YuJ_2015,order
11020,Node,42.0,CRC,YuJ_2015,order
11021,Edge,178.0,CRC,YuJ_2015,order
11022,density,0.19153225806451613,CRC,YuJ_2015,order
11023,transitivity,0.41836734693877553,CRC,YuJ_2015,order
11024,algebraic_connectivity,0.5913423411742896,CRC,YuJ_2015,order
11025,assortativity,-0.4961829616829465,CRC,YuJ_2015,order
11026,Node,32.0,CRC,YuJ_2015,order
11027,Edge,95.0,CRC,YuJ_2015,order
11028,density,0.20075757575757575,CRC,YuJ_2015,order
11029,transitivity,0.35085836909871243,CRC,YuJ_2015,order
11030,algebraic_connectivity,0.8516113948931185,CRC,YuJ_2015,order
11031,assortativity,-0.4615617888778132,CRC,YuJ_2015,order
11032,Node,33.0,CRC,YuJ_2015,order
11033,Edge,106.0,CRC,YuJ_2015,order
11034,density,0.19615384615384615,CRC,YuJ_2015,order
11035,transitivity,0.4184461608359836,CRC,YuJ_2015,order
11036,algebraic_connectivity,0.9029827691500105,CRC,YuJ_2015,order
11037,assortativity,-0.6084674659965772,CRC,YuJ_2015,order
11038,Node,40.0,CRC,YuJ_2015,order
11039,Edge,153.0,CRC,YuJ_2015,order
11040,density,0.17666666666666667,CRC,YuJ_2015,order
11041,transitivity,0.31802120141342755,CRC,YuJ_2015,order
11042,algebraic_connectivity,0.0,CRC,YuJ_2015,order
11043,assortativity,-0.32618188722232794,CRC,YuJ_2015,order
11044,Node,25.0,CRC,YuJ_2015,order
11045,Edge,53.0,CRC,YuJ_2015,order
11046,density,0.22073170731707317,CRC,YuJ_2015,order
11047,transitivity,0.41310160427807485,CRC,YuJ_2015,order
11048,algebraic_connectivity,0.9448740975227281,CRC,YuJ_2015,order
11049,assortativity,-0.6112668702205514,CRC,YuJ_2015,order
11050,Node,41.0,CRC,YuJ_2015,order
11051,Edge,181.0,CRC,YuJ_2015,order
11052,density,0.31823461091753774,CRC,YuJ_2015,order
11053,transitivity,0.6147441104792851,CRC,YuJ_2015,order
11054,algebraic_connectivity,0.8184355610831752,CRC,YuJ_2015,order
11055,assortativity,-0.4667951937468627,CRC,YuJ_2015,order
11056,Node,42.0,CRC,YuJ_2015,order
11057,Edge,274.0,CRC,YuJ_2015,order
11058,density,0.2101010101010101,CRC,YuJ_2015,order
11059,transitivity,0.4824935952177626,CRC,YuJ_2015,order
11060,algebraic_connectivity,1.000000000000047,CRC,YuJ_2015,order
11061,assortativity,-0.5773217715110804,CRC,YuJ_2015,order
11062,Node,45.0,CRC,YuJ_2015,order
11063,Edge,208.0,CRC,YuJ_2015,order
11064,density,0.2205128205128205,CRC,YuJ_2015,order
11065,transitivity,0.4040632054176072,CRC,YuJ_2015,order
11066,algebraic_connectivity,0.9485671854179785,CRC,YuJ_2015,order
11067,assortativity,-0.6267210954072584,CRC,YuJ_2015,order
11068,Node,40.0,CRC,YuJ_2015,order
11069,Edge,172.0,CRC,YuJ_2015,order
11070,density,0.28717948717948716,CRC,YuJ_2015,order
11071,transitivity,0.5219512195121951,CRC,YuJ_2015,order
11072,algebraic_connectivity,0.9595263647533294,CRC,YuJ_2015,order
11073,assortativity,-0.5395741396078046,CRC,YuJ_2015,order
11074,Node,40.0,CRC,YuJ_2015,order
11075,Edge,224.0,CRC,YuJ_2015,order
11076,density,0.23285024154589373,CRC,YuJ_2015,order
11077,transitivity,0.4223204419889503,CRC,YuJ_2015,order
11078,algebraic_connectivity,0.9564369040498975,CRC,YuJ_2015,order
11079,assortativity,-0.6052686172494698,CRC,YuJ_2015,order
11080,Node,46.0,CRC,YuJ_2015,order
11081,Edge,241.0,CRC,YuJ_2015,order
11082,density,0.20444033302497688,CRC,YuJ_2015,order
11083,transitivity,0.37788609543355567,CRC,YuJ_2015,order
11084,algebraic_connectivity,0.9235753855965705,CRC,YuJ_2015,order
11085,assortativity,-0.5715403305211418,CRC,YuJ_2015,order
11086,Node,47.0,CRC,YuJ_2015,order
11087,Edge,221.0,CRC,YuJ_2015,order
11088,density,0.2407843137254902,CRC,YuJ_2015,order
11089,transitivity,0.5664435946462715,CRC,YuJ_2015,order
11090,algebraic_connectivity,0.9346214565569602,CRC,YuJ_2015,order
11091,assortativity,-0.5597585844214403,CRC,YuJ_2015,order
11092,Node,51.0,CRC,YuJ_2015,order
11093,Edge,307.0,CRC,YuJ_2015,order
11094,density,0.20707070707070707,CRC,YuJ_2015,order
11095,transitivity,0.4996869129618034,CRC,YuJ_2015,order
11096,algebraic_connectivity,0.912513004847129,CRC,YuJ_2015,order
11097,assortativity,-0.5861757247427094,CRC,YuJ_2015,order
11098,Node,45.0,CRC,YuJ_2015,order
11099,Edge,205.0,CRC,YuJ_2015,order
11100,density,0.2032520325203252,CRC,YuJ_2015,order
11101,transitivity,0.41776315789473684,CRC,YuJ_2015,order
11102,algebraic_connectivity,0.8583162393600104,CRC,YuJ_2015,order
11103,assortativity,-0.6289908023519983,CRC,YuJ_2015,order
11104,Node,42.0,CRC,YuJ_2015,order
11105,Edge,175.0,CRC,YuJ_2015,order
11106,density,0.21839080459770116,CRC,YuJ_2015,order
11107,transitivity,0.41048593350383633,CRC,YuJ_2015,order
11108,algebraic_connectivity,0.7983042596802206,CRC,YuJ_2015,order
11109,assortativity,-0.3841679502784465,CRC,YuJ_2015,order
11110,Node,30.0,CRC,YuJ_2015,order
11111,Edge,95.0,CRC,YuJ_2015,order
11112,density,0.19428571428571428,control,YuJ_2015,order
11113,transitivity,0.4145405283359675,control,YuJ_2015,order
11114,algebraic_connectivity,0.9570743419516047,control,YuJ_2015,order
11115,assortativity,-0.6036828546407929,control,YuJ_2015,order
11116,Node,50.0,control,YuJ_2015,order
11117,Edge,238.0,control,YuJ_2015,order
11118,density,0.20476190476190476,control,YuJ_2015,order
11119,transitivity,0.4462330972311655,control,YuJ_2015,order
11120,algebraic_connectivity,0.8751610561558939,control,YuJ_2015,order
11121,assortativity,-0.5985340222406783,control,YuJ_2015,order
11122,Node,36.0,control,YuJ_2015,order
11123,Edge,129.0,control,YuJ_2015,order
11124,density,0.20437405731523378,CRC,YuJ_2015,order
11125,transitivity,0.4714447806354009,CRC,YuJ_2015,order
11126,algebraic_connectivity,0.9110278932315828,CRC,YuJ_2015,order
11127,assortativity,-0.5919115070752542,CRC,YuJ_2015,order
11128,Node,52.0,CRC,YuJ_2015,order
11129,Edge,271.0,CRC,YuJ_2015,order
11130,density,0.17261904761904762,CRC,YuJ_2015,order
11131,transitivity,0.36027515047291486,CRC,YuJ_2015,order
11132,algebraic_connectivity,0.9265367865780336,CRC,YuJ_2015,order
11133,assortativity,-0.5928189090948635,CRC,YuJ_2015,order
11134,Node,49.0,CRC,YuJ_2015,order
11135,Edge,203.0,CRC,YuJ_2015,order
11136,density,0.23387096774193547,CRC,YuJ_2015,order
11137,transitivity,0.43618739903069464,CRC,YuJ_2015,order
11138,algebraic_connectivity,0.6049845489408687,CRC,YuJ_2015,order
11139,assortativity,-0.5417848281938993,CRC,YuJ_2015,order
11140,Node,32.0,CRC,YuJ_2015,order
11141,Edge,116.0,CRC,YuJ_2015,order
11142,density,0.20948616600790515,control,VogtmannE_2016,order
11143,transitivity,0.365625,control,VogtmannE_2016,order
11144,algebraic_connectivity,0.0,control,VogtmannE_2016,order
11145,assortativity,-0.580097177865318,control,VogtmannE_2016,order
11146,Node,23.0,control,VogtmannE_2016,order
11147,Edge,53.0,control,VogtmannE_2016,order
11148,density,0.2727272727272727,CRC,VogtmannE_2016,order
11149,transitivity,0.18,CRC,VogtmannE_2016,order
11150,algebraic_connectivity,0.5739842763891253,CRC,VogtmannE_2016,order
11151,assortativity,-0.5674740484429063,CRC,VogtmannE_2016,order
11152,Node,12.0,CRC,VogtmannE_2016,order
11153,Edge,18.0,CRC,VogtmannE_2016,order
11154,density,0.15692307692307692,control,VogtmannE_2016,order
11155,transitivity,0.256,control,VogtmannE_2016,order
11156,algebraic_connectivity,0.6889429629787895,control,VogtmannE_2016,order
11157,assortativity,-0.6897077419431084,control,VogtmannE_2016,order
11158,Node,26.0,control,VogtmannE_2016,order
11159,Edge,51.0,control,VogtmannE_2016,order
11160,density,0.22807017543859648,control,VogtmannE_2016,order
11161,transitivity,0.3313953488372093,control,VogtmannE_2016,order
11162,algebraic_connectivity,0.4543290317499834,control,VogtmannE_2016,order
11163,assortativity,-0.3325613573692632,control,VogtmannE_2016,order
11164,Node,19.0,control,VogtmannE_2016,order
11165,Edge,39.0,control,VogtmannE_2016,order
11166,density,0.16,control,VogtmannE_2016,order
11167,transitivity,0.26277372262773724,control,VogtmannE_2016,order
11168,algebraic_connectivity,0.5405387320628162,control,VogtmannE_2016,order
11169,assortativity,-0.4662848650241519,control,VogtmannE_2016,order
11170,Node,26.0,control,VogtmannE_2016,order
11171,Edge,52.0,control,VogtmannE_2016,order
11172,density,0.16600790513833993,CRC,VogtmannE_2016,order
11173,transitivity,0.2780487804878049,CRC,VogtmannE_2016,order
11174,algebraic_connectivity,0.0,CRC,VogtmannE_2016,order
11175,assortativity,-0.4716567527144444,CRC,VogtmannE_2016,order
11176,Node,23.0,CRC,VogtmannE_2016,order
11177,Edge,42.0,CRC,VogtmannE_2016,order
11178,density,0.21904761904761905,CRC,VogtmannE_2016,order
11179,transitivity,0.3169811320754717,CRC,VogtmannE_2016,order
11180,algebraic_connectivity,0.7129854571808409,CRC,VogtmannE_2016,order
11181,assortativity,-0.5939128657560382,CRC,VogtmannE_2016,order
11182,Node,21.0,CRC,VogtmannE_2016,order
11183,Edge,46.0,CRC,VogtmannE_2016,order
11184,density,0.1619047619047619,control,VogtmannE_2016,order
11185,transitivity,0.1926605504587156,control,VogtmannE_2016,order
11186,algebraic_connectivity,0.0,control,VogtmannE_2016,order
11187,assortativity,-0.32396010042749573,control,VogtmannE_2016,order
11188,Node,21.0,control,VogtmannE_2016,order
11189,Edge,34.0,control,VogtmannE_2016,order
11190,density,0.21978021978021978,CRC,VogtmannE_2016,order
11191,transitivity,0.21428571428571427,CRC,VogtmannE_2016,order
11192,algebraic_connectivity,0.0,CRC,VogtmannE_2016,order
11193,assortativity,-0.4112221368178331,CRC,VogtmannE_2016,order
11194,Node,14.0,CRC,VogtmannE_2016,order
11195,Edge,20.0,CRC,VogtmannE_2016,order
11196,density,0.17543859649122806,control,VogtmannE_2016,order
11197,transitivity,0.17857142857142858,control,VogtmannE_2016,order
11198,algebraic_connectivity,0.32625074348194055,control,VogtmannE_2016,order
11199,assortativity,-0.30081555834378937,control,VogtmannE_2016,order
11200,Node,19.0,control,VogtmannE_2016,order
11201,Edge,30.0,control,VogtmannE_2016,order
11202,density,0.16017316017316016,CRC,VogtmannE_2016,order
11203,transitivity,0.20496894409937888,CRC,VogtmannE_2016,order
11204,algebraic_connectivity,0.37616706950820433,CRC,VogtmannE_2016,order
11205,assortativity,-0.480200780814278,CRC,VogtmannE_2016,order
11206,Node,22.0,CRC,VogtmannE_2016,order
11207,Edge,37.0,CRC,VogtmannE_2016,order
11208,density,0.15584415584415584,CRC,VogtmannE_2016,order
11209,transitivity,0.21019108280254778,CRC,VogtmannE_2016,order
11210,algebraic_connectivity,0.5112464312035718,CRC,VogtmannE_2016,order
11211,assortativity,-0.5084451253690062,CRC,VogtmannE_2016,order
11212,Node,22.0,CRC,VogtmannE_2016,order
11213,Edge,36.0,CRC,VogtmannE_2016,order
11214,density,0.16666666666666666,control,VogtmannE_2016,order
11215,transitivity,0.339041095890411,control,VogtmannE_2016,order
11216,algebraic_connectivity,0.0,control,VogtmannE_2016,order
11217,assortativity,-0.5168694508385396,control,VogtmannE_2016,order
11218,Node,25.0,control,VogtmannE_2016,order
11219,Edge,50.0,control,VogtmannE_2016,order
11220,density,0.27205882352941174,control,VogtmannE_2016,order
11221,transitivity,0.42857142857142855,control,VogtmannE_2016,order
11222,algebraic_connectivity,0.0,control,VogtmannE_2016,order
11223,assortativity,-0.2337745244073713,control,VogtmannE_2016,order
11224,Node,17.0,control,VogtmannE_2016,order
11225,Edge,37.0,control,VogtmannE_2016,order
11226,density,0.3333333333333333,CRC,VogtmannE_2016,order
11227,transitivity,0.6,CRC,VogtmannE_2016,order
11228,algebraic_connectivity,0.0,CRC,VogtmannE_2016,order
11229,assortativity,-0.05426356589147275,CRC,VogtmannE_2016,order
11230,Node,7.0,CRC,VogtmannE_2016,order
11231,Edge,7.0,CRC,VogtmannE_2016,order
11232,density,0.18,CRC,VogtmannE_2016,order
11233,transitivity,0.24620060790273557,CRC,VogtmannE_2016,order
11234,algebraic_connectivity,0.7221020776728716,CRC,VogtmannE_2016,order
11235,assortativity,-0.5433435471944176,CRC,VogtmannE_2016,order
11236,Node,25.0,CRC,VogtmannE_2016,order
11237,Edge,54.0,CRC,VogtmannE_2016,order
11238,density,0.18614718614718614,CRC,VogtmannE_2016,order
11239,transitivity,0.23204419889502761,CRC,VogtmannE_2016,order
11240,algebraic_connectivity,0.0,CRC,VogtmannE_2016,order
11241,assortativity,-0.4334519572953733,CRC,VogtmannE_2016,order
11242,Node,22.0,CRC,VogtmannE_2016,order
11243,Edge,43.0,CRC,VogtmannE_2016,order
11244,density,0.1471264367816092,CRC,VogtmannE_2016,order
11245,transitivity,0.23648648648648649,CRC,VogtmannE_2016,order
11246,algebraic_connectivity,0.6972845075986777,CRC,VogtmannE_2016,order
11247,assortativity,-0.5462404797475899,CRC,VogtmannE_2016,order
11248,Node,30.0,CRC,VogtmannE_2016,order
11249,Edge,64.0,CRC,VogtmannE_2016,order
11250,density,0.21666666666666667,CRC,VogtmannE_2016,order
11251,transitivity,0.38823529411764707,CRC,VogtmannE_2016,order
11252,algebraic_connectivity,0.0,CRC,VogtmannE_2016,order
11253,assortativity,-0.32446073424262506,CRC,VogtmannE_2016,order
11254,Node,16.0,CRC,VogtmannE_2016,order
11255,Edge,26.0,CRC,VogtmannE_2016,order
11256,density,0.13768115942028986,CRC,VogtmannE_2016,order
11257,transitivity,0.2392638036809816,CRC,VogtmannE_2016,order
11258,algebraic_connectivity,0.0,CRC,VogtmannE_2016,order
11259,assortativity,-0.37694587377059874,CRC,VogtmannE_2016,order
11260,Node,24.0,CRC,VogtmannE_2016,order
11261,Edge,38.0,CRC,VogtmannE_2016,order
11262,density,0.19298245614035087,CRC,VogtmannE_2016,order
11263,transitivity,0.21686746987951808,CRC,VogtmannE_2016,order
11264,algebraic_connectivity,0.6827696679548927,CRC,VogtmannE_2016,order
11265,assortativity,-0.6542728228788536,CRC,VogtmannE_2016,order
11266,Node,19.0,CRC,VogtmannE_2016,order
11267,Edge,33.0,CRC,VogtmannE_2016,order
11268,density,0.2046783625730994,control,VogtmannE_2016,order
11269,transitivity,0.3,control,VogtmannE_2016,order
11270,algebraic_connectivity,0.6744293423737128,control,VogtmannE_2016,order
11271,assortativity,-0.6182055314741651,control,VogtmannE_2016,order
11272,Node,19.0,control,VogtmannE_2016,order
11273,Edge,35.0,control,VogtmannE_2016,order
11274,density,0.18382352941176472,control,VogtmannE_2016,order
11275,transitivity,0.1643835616438356,control,VogtmannE_2016,order
11276,algebraic_connectivity,0.427673193299602,control,VogtmannE_2016,order
11277,assortativity,-0.5023315536933163,control,VogtmannE_2016,order
11278,Node,17.0,control,VogtmannE_2016,order
11279,Edge,25.0,control,VogtmannE_2016,order
11280,density,0.13333333333333333,control,VogtmannE_2016,order
11281,transitivity,0.22857142857142856,control,VogtmannE_2016,order
11282,algebraic_connectivity,0.0,control,VogtmannE_2016,order
11283,assortativity,-0.3183967720354228,control,VogtmannE_2016,order
11284,Node,31.0,control,VogtmannE_2016,order
11285,Edge,62.0,control,VogtmannE_2016,order
11286,density,0.16205533596837945,control,VogtmannE_2016,order
11287,transitivity,0.22459893048128343,control,VogtmannE_2016,order
11288,algebraic_connectivity,0.3726507415978731,control,VogtmannE_2016,order
11289,assortativity,-0.4564774920039119,control,VogtmannE_2016,order
11290,Node,23.0,control,VogtmannE_2016,order
11291,Edge,41.0,control,VogtmannE_2016,order
11292,density,0.20588235294117646,control,VogtmannE_2016,order
11293,transitivity,0.23076923076923078,control,VogtmannE_2016,order
11294,algebraic_connectivity,0.0,control,VogtmannE_2016,order
11295,assortativity,-0.3907448215072713,control,VogtmannE_2016,order
11296,Node,17.0,control,VogtmannE_2016,order
11297,Edge,28.0,control,VogtmannE_2016,order
11298,density,0.14333333333333334,CRC,VogtmannE_2016,order
11299,transitivity,0.1945945945945946,CRC,VogtmannE_2016,order
11300,algebraic_connectivity,0.0,CRC,VogtmannE_2016,order
11301,assortativity,-0.5082125603864733,CRC,VogtmannE_2016,order
11302,Node,25.0,CRC,VogtmannE_2016,order
11303,Edge,43.0,CRC,VogtmannE_2016,order
11304,density,0.14623655913978495,control,VogtmannE_2016,order
11305,transitivity,0.22699386503067484,control,VogtmannE_2016,order
11306,algebraic_connectivity,0.0,control,VogtmannE_2016,order
11307,assortativity,-0.5634679732687407,control,VogtmannE_2016,order
11308,Node,31.0,control,VogtmannE_2016,order
11309,Edge,68.0,control,VogtmannE_2016,order
11310,density,0.26666666666666666,CRC,VogtmannE_2016,order
11311,transitivity,0.3125,CRC,VogtmannE_2016,order
11312,algebraic_connectivity,0.0,CRC,VogtmannE_2016,order
11313,assortativity,-0.5140661029976935,CRC,VogtmannE_2016,order
11314,Node,15.0,CRC,VogtmannE_2016,order
11315,Edge,28.0,CRC,VogtmannE_2016,order
11316,density,0.22058823529411764,control,VogtmannE_2016,order
11317,transitivity,0.24793388429752067,control,VogtmannE_2016,order
11318,algebraic_connectivity,0.626939047067062,control,VogtmannE_2016,order
11319,assortativity,-0.5854740217650886,control,VogtmannE_2016,order
11320,Node,17.0,control,VogtmannE_2016,order
11321,Edge,30.0,control,VogtmannE_2016,order
11322,density,0.23076923076923078,CRC,VogtmannE_2016,order
11323,transitivity,0.1323529411764706,CRC,VogtmannE_2016,order
11324,algebraic_connectivity,0.6600052744842961,CRC,VogtmannE_2016,order
11325,assortativity,-0.7276373272219429,CRC,VogtmannE_2016,order
11326,Node,13.0,CRC,VogtmannE_2016,order
11327,Edge,18.0,CRC,VogtmannE_2016,order
