,Microhomology,Group
12620,20,HGT_Junction
12621,1,Expected
12622,9,HGT_Junction
12623,0,Expected
12624,5,HGT_Junction
12625,0,Expected
12626,17,HGT_Junction
12627,0,Expected
12628,2,HGT_Junction
12629,2,Expected
12630,4,HGT_Junction
12631,1,Expected
12632,0,HGT_Junction
12633,0,Expected
12634,2,HGT_Junction
12635,2,Expected
12636,1,HGT_Junction
12637,1,Expected
12638,0,HGT_Junction
12639,1,Expected
12640,1,HGT_Junction
12641,2,Expected
12642,1,HGT_Junction
12643,2,Expected
12644,1,HGT_Junction
12645,0,Expected
12646,11,HGT_Junction
12647,0,Expected
12648,6,HGT_Junction
12649,1,Expected
12650,4,HGT_Junction
12651,1,Expected
12652,2,HGT_Junction
12653,0,Expected
12654,16,HGT_Junction
12655,8,Expected
12656,1,HGT_Junction
12657,5,Expected
12658,10,HGT_Junction
12659,0,Expected
12660,1,HGT_Junction
12661,0,Expected
12662,2,HGT_Junction
12663,1,Expected
12664,1,HGT_Junction
12665,0,Expected
12666,0,HGT_Junction
12667,0,Expected
12668,15,HGT_Junction
12669,2,Expected
12670,1,HGT_Junction
12671,1,Expected
12672,17,HGT_Junction
12673,1,Expected
12674,0,HGT_Junction
12675,2,Expected
12676,3,HGT_Junction
12677,0,Expected
12678,12,HGT_Junction
12679,1,Expected
12680,10,HGT_Junction
12681,2,Expected
12682,1,HGT_Junction
12683,0,Expected
12684,1,HGT_Junction
12685,1,Expected
12686,1,HGT_Junction
12687,1,Expected
12688,0,HGT_Junction
12689,0,Expected
12690,0,HGT_Junction
12691,1,Expected
12692,0,HGT_Junction
12693,1,Expected
12694,8,HGT_Junction
12695,0,Expected
12696,1,HGT_Junction
12697,0,Expected
12698,1,HGT_Junction
12699,3,Expected
12700,1,HGT_Junction
12701,0,Expected
12702,2,HGT_Junction
12703,0,Expected
12704,0,HGT_Junction
12705,10,Expected
12706,2,HGT_Junction
12707,1,Expected
12708,0,HGT_Junction
12709,0,Expected
12710,10,HGT_Junction
12711,1,Expected
12712,0,HGT_Junction
12713,1,Expected
12714,2,HGT_Junction
12715,1,Expected
12716,0,HGT_Junction
12717,1,Expected
12718,4,HGT_Junction
12719,1,Expected
12720,20,HGT_Junction
12721,1,Expected
12722,1,HGT_Junction
12723,2,Expected
12724,0,HGT_Junction
12725,0,Expected
12726,5,HGT_Junction
12727,0,Expected
12728,11,HGT_Junction
12729,4,Expected
12730,2,HGT_Junction
12731,1,Expected
12732,3,HGT_Junction
12733,0,Expected
12734,1,HGT_Junction
12735,1,Expected
12736,0,HGT_Junction
12737,1,Expected
12738,2,HGT_Junction
12739,0,Expected
12740,1,HGT_Junction
12741,4,Expected
12742,2,HGT_Junction
12743,1,Expected
12744,1,HGT_Junction
12745,0,Expected
12746,0,HGT_Junction
12747,1,Expected
12748,2,HGT_Junction
12749,0,Expected
12750,0,HGT_Junction
12751,1,Expected
12752,0,HGT_Junction
12753,1,Expected
12754,20,HGT_Junction
12755,8,Expected
12756,0,HGT_Junction
12757,2,Expected
12758,0,HGT_Junction
12759,1,Expected
12760,0,HGT_Junction
12761,1,Expected
12762,13,HGT_Junction
12763,6,Expected
12764,1,HGT_Junction
12765,5,Expected
12766,2,HGT_Junction
12767,1,Expected
12768,0,HGT_Junction
12769,1,Expected
12770,0,HGT_Junction
12771,2,Expected
12772,10,HGT_Junction
12773,0,Expected
12774,0,HGT_Junction
12775,2,Expected
12776,0,HGT_Junction
12777,0,Expected
12778,0,HGT_Junction
12779,0,Expected
12780,0,HGT_Junction
12781,0,Expected
12782,4,HGT_Junction
12783,7,Expected
12784,0,HGT_Junction
12785,0,Expected
12786,0,HGT_Junction
12787,1,Expected
12788,3,HGT_Junction
12789,1,Expected
12790,0,HGT_Junction
12791,0,Expected
12792,0,HGT_Junction
12793,0,Expected
12794,1,HGT_Junction
12795,1,Expected
12796,1,HGT_Junction
12797,1,Expected
12798,8,HGT_Junction
12799,3,Expected
12800,20,HGT_Junction
12801,2,Expected
12802,0,HGT_Junction
12803,0,Expected
12804,0,HGT_Junction
12805,1,Expected
12806,0,HGT_Junction
12807,1,Expected
12808,3,HGT_Junction
12809,1,Expected
12810,2,HGT_Junction
12811,2,Expected
12812,6,HGT_Junction
12813,1,Expected
12814,0,HGT_Junction
12815,0,Expected
12816,2,HGT_Junction
12817,4,Expected
12818,0,HGT_Junction
12819,1,Expected
12820,0,HGT_Junction
12821,10,Expected
12822,3,HGT_Junction
12823,0,Expected
12824,15,HGT_Junction
12825,0,Expected
12826,0,HGT_Junction
12827,1,Expected
12828,0,HGT_Junction
12829,1,Expected
12830,1,HGT_Junction
12831,0,Expected
12832,4,HGT_Junction
12833,0,Expected
12834,1,HGT_Junction
12835,0,Expected
12836,1,HGT_Junction
12837,1,Expected
12838,1,HGT_Junction
12839,0,Expected
12840,0,HGT_Junction
12841,4,Expected
12842,1,HGT_Junction
12843,1,Expected
12844,0,HGT_Junction
12845,16,Expected
12846,0,HGT_Junction
12847,4,Expected
12848,2,HGT_Junction
12849,0,Expected
12850,2,HGT_Junction
12851,0,Expected
12852,20,HGT_Junction
12853,1,Expected
12854,7,HGT_Junction
12855,0,Expected
12856,4,HGT_Junction
12857,6,Expected
12858,1,HGT_Junction
12859,0,Expected
12860,0,HGT_Junction
12861,1,Expected
12862,7,HGT_Junction
12863,0,Expected
12864,5,HGT_Junction
12865,1,Expected
12866,5,HGT_Junction
12867,1,Expected
12868,2,HGT_Junction
12869,3,Expected
12870,0,HGT_Junction
12871,0,Expected
12872,1,HGT_Junction
12873,0,Expected
12874,1,HGT_Junction
12875,2,Expected
12876,0,HGT_Junction
12877,5,Expected
12878,2,HGT_Junction
12879,0,Expected
12880,0,HGT_Junction
12881,2,Expected
12882,1,HGT_Junction
12883,1,Expected
12884,11,HGT_Junction
12885,1,Expected
12886,0,HGT_Junction
12887,1,Expected
12888,1,HGT_Junction
12889,0,Expected
12890,0,HGT_Junction
12891,2,Expected
12892,10,HGT_Junction
12893,2,Expected
12894,1,HGT_Junction
12895,2,Expected
12896,1,HGT_Junction
12897,5,Expected
12898,0,HGT_Junction
12899,1,Expected
12900,4,HGT_Junction
12901,0,Expected
12902,2,HGT_Junction
12903,1,Expected
12904,1,HGT_Junction
12905,7,Expected
12906,0,HGT_Junction
12907,0,Expected
12908,1,HGT_Junction
12909,1,Expected
12910,0,HGT_Junction
12911,1,Expected
12912,2,HGT_Junction
12913,1,Expected
12914,6,HGT_Junction
12915,1,Expected
12916,1,HGT_Junction
12917,2,Expected
12918,2,HGT_Junction
12919,1,Expected
12920,3,HGT_Junction
12921,1,Expected
12922,0,HGT_Junction
12923,4,Expected
12924,14,HGT_Junction
12925,0,Expected
12926,4,HGT_Junction
12927,1,Expected
12928,0,HGT_Junction
12929,2,Expected
12930,1,HGT_Junction
12931,0,Expected
12932,1,HGT_Junction
12933,0,Expected
12934,1,HGT_Junction
12935,0,Expected
12936,0,HGT_Junction
12937,1,Expected
12938,1,HGT_Junction
12939,0,Expected
12940,1,HGT_Junction
12941,0,Expected
12942,0,HGT_Junction
12943,0,Expected
12944,15,HGT_Junction
12945,7,Expected
12946,7,HGT_Junction
12947,2,Expected
12948,0,HGT_Junction
12949,1,Expected
12950,1,HGT_Junction
12951,10,Expected
12952,10,HGT_Junction
12953,0,Expected
12954,1,HGT_Junction
12955,3,Expected
12956,0,HGT_Junction
12957,1,Expected
12958,13,HGT_Junction
12959,0,Expected
12960,5,HGT_Junction
12961,2,Expected
12962,2,HGT_Junction
12963,9,Expected
12964,11,HGT_Junction
12965,4,Expected
12966,1,HGT_Junction
12967,1,Expected
12968,0,HGT_Junction
12969,1,Expected
12970,8,HGT_Junction
12971,1,Expected
12972,1,HGT_Junction
12973,0,Expected
12974,1,HGT_Junction
12975,1,Expected
12976,0,HGT_Junction
12977,2,Expected
12978,1,HGT_Junction
12979,0,Expected
12980,4,HGT_Junction
12981,0,Expected
12982,1,HGT_Junction
12983,1,Expected
12984,0,HGT_Junction
12985,0,Expected
12986,4,HGT_Junction
12987,0,Expected
12988,0,HGT_Junction
12989,1,Expected
12990,2,HGT_Junction
12991,1,Expected
12992,0,HGT_Junction
12993,1,Expected
12994,0,HGT_Junction
12995,2,Expected
12996,0,HGT_Junction
12997,0,Expected
12998,1,HGT_Junction
12999,2,Expected
13000,1,HGT_Junction
13001,1,Expected
13002,20,HGT_Junction
13003,0,Expected
13004,1,HGT_Junction
13005,0,Expected
13006,0,HGT_Junction
13007,3,Expected
13008,0,HGT_Junction
13009,0,Expected
13010,11,HGT_Junction
13011,6,Expected
13012,0,HGT_Junction
13013,0,Expected
13014,2,HGT_Junction
13015,0,Expected
13016,0,HGT_Junction
13017,4,Expected
13018,2,HGT_Junction
13019,1,Expected
13020,9,HGT_Junction
13021,0,Expected
13022,0,HGT_Junction
13023,1,Expected
13024,3,HGT_Junction
13025,1,Expected
13026,5,HGT_Junction
13027,0,Expected
13028,0,HGT_Junction
13029,0,Expected
13030,4,HGT_Junction
13031,1,Expected
13032,0,HGT_Junction
13033,0,Expected
13034,6,HGT_Junction
13035,0,Expected
13036,0,HGT_Junction
13037,1,Expected
13038,0,HGT_Junction
13039,1,Expected
13040,0,HGT_Junction
13041,0,Expected
13042,0,HGT_Junction
13043,0,Expected
13044,0,HGT_Junction
13045,0,Expected
13046,1,HGT_Junction
13047,1,Expected
13048,6,HGT_Junction
13049,1,Expected
13050,11,HGT_Junction
13051,1,Expected
13052,1,HGT_Junction
13053,2,Expected
13054,0,HGT_Junction
13055,1,Expected
13056,0,HGT_Junction
13057,19,Expected
13058,2,HGT_Junction
13059,0,Expected
13060,9,HGT_Junction
13061,0,Expected
13062,3,HGT_Junction
13063,0,Expected
13064,1,HGT_Junction
13065,1,Expected
13066,1,HGT_Junction
13067,2,Expected
13068,0,HGT_Junction
13069,2,Expected
13070,5,HGT_Junction
13071,2,Expected
13072,4,HGT_Junction
13073,1,Expected
13074,12,HGT_Junction
13075,2,Expected
13076,19,HGT_Junction
13077,1,Expected
13078,5,HGT_Junction
13079,3,Expected
13080,0,HGT_Junction
13081,1,Expected
13082,0,HGT_Junction
13083,4,Expected
13084,0,HGT_Junction
13085,1,Expected
13086,1,HGT_Junction
13087,1,Expected
13088,1,HGT_Junction
13089,0,Expected
13090,1,HGT_Junction
13091,6,Expected
13092,1,HGT_Junction
13093,1,Expected
13094,1,HGT_Junction
13095,1,Expected
13096,0,HGT_Junction
13097,1,Expected
13098,1,HGT_Junction
13099,1,Expected
13100,0,HGT_Junction
13101,0,Expected
13102,1,HGT_Junction
13103,0,Expected
13104,1,HGT_Junction
13105,1,Expected
13106,1,HGT_Junction
13107,0,Expected
13108,10,HGT_Junction
13109,1,Expected
13110,20,HGT_Junction
13111,0,Expected
13112,20,HGT_Junction
13113,2,Expected
13114,0,HGT_Junction
13115,1,Expected
13116,0,HGT_Junction
13117,0,Expected
13118,0,HGT_Junction
13119,1,Expected
13120,1,HGT_Junction
13121,2,Expected
13122,5,HGT_Junction
13123,1,Expected
13124,1,HGT_Junction
13125,2,Expected
13126,1,HGT_Junction
13127,9,Expected
13128,7,HGT_Junction
13129,2,Expected
13130,11,HGT_Junction
13131,0,Expected
13132,0,HGT_Junction
13133,0,Expected
13134,20,HGT_Junction
13135,1,Expected
13136,1,HGT_Junction
13137,1,Expected
13138,1,HGT_Junction
13139,1,Expected
13140,18,HGT_Junction
13141,1,Expected
13142,0,HGT_Junction
13143,3,Expected
13144,1,HGT_Junction
13145,3,Expected
13146,6,HGT_Junction
13147,1,Expected
13148,5,HGT_Junction
13149,3,Expected
13150,4,HGT_Junction
13151,1,Expected
13152,5,HGT_Junction
13153,1,Expected
13154,14,HGT_Junction
13155,3,Expected
13156,0,HGT_Junction
13157,1,Expected
13158,1,HGT_Junction
13159,2,Expected
13160,18,HGT_Junction
13161,0,Expected
13162,6,HGT_Junction
13163,1,Expected
13164,0,HGT_Junction
13165,1,Expected
13166,2,HGT_Junction
13167,1,Expected
13168,1,HGT_Junction
13169,6,Expected
13170,3,HGT_Junction
13171,0,Expected
13172,0,HGT_Junction
13173,5,Expected
13174,2,HGT_Junction
13175,9,Expected
13176,2,HGT_Junction
13177,0,Expected
13178,1,HGT_Junction
13179,0,Expected
13180,10,HGT_Junction
13181,0,Expected
13182,12,HGT_Junction
13183,4,Expected
13184,1,HGT_Junction
13185,2,Expected
13186,0,HGT_Junction
13187,0,Expected
13188,0,HGT_Junction
13189,0,Expected
13190,0,HGT_Junction
13191,1,Expected
13192,1,HGT_Junction
13193,2,Expected
13194,8,HGT_Junction
13195,0,Expected
13196,4,HGT_Junction
13197,1,Expected
13198,0,HGT_Junction
13199,1,Expected
13200,4,HGT_Junction
13201,2,Expected
13202,0,HGT_Junction
13203,11,Expected
13204,5,HGT_Junction
13205,10,Expected
13206,8,HGT_Junction
13207,2,Expected
13208,2,HGT_Junction
13209,0,Expected
13210,1,HGT_Junction
13211,0,Expected
13212,4,HGT_Junction
13213,2,Expected
13214,2,HGT_Junction
13215,2,Expected
13216,0,HGT_Junction
13217,4,Expected
13218,0,HGT_Junction
13219,8,Expected
13220,0,HGT_Junction
13221,2,Expected
13222,1,HGT_Junction
13223,1,Expected
13224,0,HGT_Junction
13225,4,Expected
13226,4,HGT_Junction
13227,4,Expected
13228,2,HGT_Junction
13229,8,Expected
13230,1,HGT_Junction
13231,3,Expected
13232,4,HGT_Junction
13233,0,Expected
13234,0,HGT_Junction
13235,1,Expected
13236,0,HGT_Junction
13237,0,Expected
13238,16,HGT_Junction
13239,0,Expected
13240,1,HGT_Junction
13241,4,Expected
13242,1,HGT_Junction
13243,1,Expected
13244,9,HGT_Junction
13245,0,Expected
13246,20,HGT_Junction
13247,0,Expected
13248,0,HGT_Junction
13249,0,Expected
13250,0,HGT_Junction
13251,1,Expected
13252,3,HGT_Junction
13253,0,Expected
13254,0,HGT_Junction
13255,2,Expected
13256,1,HGT_Junction
13257,0,Expected
13258,0,HGT_Junction
13259,3,Expected
13260,0,HGT_Junction
13261,4,Expected
13262,2,HGT_Junction
13263,4,Expected
13264,0,HGT_Junction
13265,0,Expected
13266,0,HGT_Junction
13267,0,Expected
13268,2,HGT_Junction
13269,2,Expected
13270,4,HGT_Junction
13271,2,Expected
13272,2,HGT_Junction
13273,0,Expected
13274,2,HGT_Junction
13275,4,Expected
13276,2,HGT_Junction
13277,4,Expected
13278,10,HGT_Junction
13279,0,Expected
13280,5,HGT_Junction
13281,1,Expected
13282,1,HGT_Junction
13283,0,Expected
13284,2,HGT_Junction
13285,3,Expected
13286,1,HGT_Junction
13287,0,Expected
13288,1,HGT_Junction
13289,1,Expected
13290,0,HGT_Junction
13291,0,Expected
13292,1,HGT_Junction
13293,0,Expected
13294,1,HGT_Junction
13295,0,Expected
13296,2,HGT_Junction
13297,1,Expected
13298,0,HGT_Junction
13299,1,Expected
13300,1,HGT_Junction
13301,2,Expected
13302,1,HGT_Junction
13303,7,Expected
13304,4,HGT_Junction
13305,0,Expected
13306,0,HGT_Junction
13307,4,Expected
13308,1,HGT_Junction
13309,1,Expected
13310,2,HGT_Junction
13311,3,Expected
13312,2,HGT_Junction
13313,1,Expected
13314,3,HGT_Junction
13315,0,Expected
13316,0,HGT_Junction
13317,1,Expected
13318,2,HGT_Junction
13319,8,Expected
13320,2,HGT_Junction
13321,0,Expected
13322,1,HGT_Junction
13323,0,Expected
13324,20,HGT_Junction
13325,0,Expected
13326,1,HGT_Junction
13327,7,Expected
13328,0,HGT_Junction
13329,2,Expected
13330,7,HGT_Junction
13331,0,Expected
13332,1,HGT_Junction
13333,2,Expected
13334,3,HGT_Junction
13335,2,Expected
13336,7,HGT_Junction
13337,1,Expected
13338,2,HGT_Junction
13339,0,Expected
13340,2,HGT_Junction
13341,0,Expected
13342,3,HGT_Junction
13343,2,Expected
13344,2,HGT_Junction
13345,2,Expected
13346,1,HGT_Junction
13347,10,Expected
13348,0,HGT_Junction
13349,0,Expected
13350,2,HGT_Junction
13351,0,Expected
13352,0,HGT_Junction
13353,0,Expected
13354,0,HGT_Junction
13355,0,Expected
13356,1,HGT_Junction
13357,0,Expected
13358,0,HGT_Junction
13359,2,Expected
13360,0,HGT_Junction
13361,0,Expected
13362,0,HGT_Junction
13363,1,Expected
13364,1,HGT_Junction
13365,1,Expected
13366,1,HGT_Junction
13367,4,Expected
13368,8,HGT_Junction
13369,1,Expected
13370,1,HGT_Junction
13371,1,Expected
13372,0,HGT_Junction
13373,0,Expected
13374,0,HGT_Junction
13375,1,Expected
13376,1,HGT_Junction
13377,0,Expected
13378,2,HGT_Junction
13379,0,Expected
13380,17,HGT_Junction
13381,0,Expected
13382,9,HGT_Junction
13383,1,Expected
13384,0,HGT_Junction
13385,1,Expected
13386,17,HGT_Junction
13387,1,Expected
13388,3,HGT_Junction
13389,0,Expected
13390,12,HGT_Junction
13391,0,Expected
13392,0,HGT_Junction
13393,4,Expected
13394,5,HGT_Junction
13395,1,Expected
13396,0,HGT_Junction
13397,0,Expected
13398,1,HGT_Junction
13399,0,Expected
13400,0,HGT_Junction
13401,2,Expected
13402,1,HGT_Junction
13403,1,Expected
13404,0,HGT_Junction
13405,0,Expected
13406,9,HGT_Junction
13407,0,Expected
13408,0,HGT_Junction
13409,1,Expected
13410,1,HGT_Junction
13411,1,Expected
13412,0,HGT_Junction
13413,4,Expected
13414,0,HGT_Junction
13415,1,Expected
13416,0,HGT_Junction
13417,2,Expected
13418,16,HGT_Junction
13419,5,Expected
13420,1,HGT_Junction
13421,5,Expected
13422,3,HGT_Junction
13423,0,Expected
13424,5,HGT_Junction
13425,2,Expected
13426,2,HGT_Junction
13427,1,Expected
13428,3,HGT_Junction
13429,0,Expected
13430,0,HGT_Junction
13431,0,Expected
13432,0,HGT_Junction
13433,2,Expected
13434,0,HGT_Junction
13435,1,Expected
13436,0,HGT_Junction
13437,3,Expected
13438,7,HGT_Junction
13439,2,Expected
13440,0,HGT_Junction
13441,1,Expected
13442,0,HGT_Junction
13443,0,Expected
13444,4,HGT_Junction
13445,4,Expected
13446,20,HGT_Junction
13447,1,Expected
13448,11,HGT_Junction
13449,0,Expected
13450,1,HGT_Junction
13451,1,Expected
13452,0,HGT_Junction
13453,0,Expected
13454,1,HGT_Junction
13455,0,Expected
13456,0,HGT_Junction
13457,2,Expected
13458,0,HGT_Junction
13459,1,Expected
13460,0,HGT_Junction
13461,1,Expected
13462,1,HGT_Junction
13463,0,Expected
13464,0,HGT_Junction
13465,4,Expected
13466,0,HGT_Junction
13467,1,Expected
13468,2,HGT_Junction
13469,0,Expected
13470,0,HGT_Junction
13471,0,Expected
13472,0,HGT_Junction
13473,0,Expected
13474,0,HGT_Junction
13475,1,Expected
13476,2,HGT_Junction
13477,0,Expected
13478,4,HGT_Junction
13479,0,Expected
13480,7,HGT_Junction
13481,1,Expected
13482,1,HGT_Junction
13483,0,Expected
13484,0,HGT_Junction
13485,3,Expected
13486,15,HGT_Junction
13487,0,Expected
13488,1,HGT_Junction
13489,0,Expected
13490,1,HGT_Junction
13491,0,Expected
13492,20,HGT_Junction
13493,2,Expected
13494,0,HGT_Junction
13495,1,Expected
13496,0,HGT_Junction
13497,10,Expected
13498,0,HGT_Junction
13499,0,Expected
13500,0,HGT_Junction
13501,1,Expected
13502,1,HGT_Junction
13503,1,Expected
13504,5,HGT_Junction
13505,1,Expected
13506,1,HGT_Junction
13507,2,Expected
13508,0,HGT_Junction
13509,1,Expected
13510,1,HGT_Junction
13511,0,Expected
13512,8,HGT_Junction
13513,1,Expected
13514,13,HGT_Junction
13515,0,Expected
13516,0,HGT_Junction
13517,1,Expected
13518,1,HGT_Junction
13519,0,Expected
13520,17,HGT_Junction
13521,4,Expected
13522,1,HGT_Junction
13523,1,Expected
13524,0,HGT_Junction
13525,4,Expected
13526,0,HGT_Junction
13527,1,Expected
13528,1,HGT_Junction
13529,0,Expected
13530,2,HGT_Junction
13531,0,Expected
13532,1,HGT_Junction
13533,5,Expected
13534,20,HGT_Junction
13535,1,Expected
13536,20,HGT_Junction
13537,0,Expected
13538,0,HGT_Junction
13539,1,Expected
13540,0,HGT_Junction
13541,1,Expected
13542,2,HGT_Junction
13543,1,Expected
13544,2,HGT_Junction
13545,0,Expected
13546,2,HGT_Junction
13547,0,Expected
13548,0,HGT_Junction
13549,1,Expected
13550,8,HGT_Junction
13551,0,Expected
13552,1,HGT_Junction
13553,4,Expected
13554,14,HGT_Junction
13555,0,Expected
13556,3,HGT_Junction
13557,4,Expected
13558,11,HGT_Junction
13559,8,Expected
13560,0,HGT_Junction
13561,0,Expected
13562,18,HGT_Junction
13563,2,Expected
13564,1,HGT_Junction
13565,0,Expected
13566,0,HGT_Junction
13567,1,Expected
13568,2,HGT_Junction
13569,2,Expected
13570,1,HGT_Junction
13571,0,Expected
13572,3,HGT_Junction
13573,0,Expected
13574,0,HGT_Junction
13575,3,Expected
13576,5,HGT_Junction
13577,1,Expected
13578,11,HGT_Junction
13579,1,Expected
13580,6,HGT_Junction
13581,2,Expected
13582,0,HGT_Junction
13583,4,Expected
13584,3,HGT_Junction
13585,0,Expected
13586,10,HGT_Junction
13587,3,Expected
13588,1,HGT_Junction
13589,1,Expected
13590,4,HGT_Junction
13591,0,Expected
13592,0,HGT_Junction
13593,1,Expected
13594,0,HGT_Junction
13595,1,Expected
13596,20,HGT_Junction
13597,1,Expected
13598,1,HGT_Junction
13599,2,Expected
13600,0,HGT_Junction
13601,1,Expected
13602,4,HGT_Junction
13603,2,Expected
13604,0,HGT_Junction
13605,7,Expected
13606,3,HGT_Junction
13607,4,Expected
13608,1,HGT_Junction
13609,1,Expected
13610,1,HGT_Junction
13611,4,Expected
13612,1,HGT_Junction
13613,1,Expected
13614,1,HGT_Junction
13615,5,Expected
13616,0,HGT_Junction
13617,1,Expected
13618,1,HGT_Junction
13619,0,Expected
13620,0,HGT_Junction
13621,2,Expected
13622,2,HGT_Junction
13623,0,Expected
13624,6,HGT_Junction
13625,4,Expected
13626,2,HGT_Junction
13627,4,Expected
13628,0,HGT_Junction
13629,4,Expected
13630,0,HGT_Junction
13631,1,Expected
13632,4,HGT_Junction
13633,2,Expected
13634,4,HGT_Junction
13635,1,Expected
13636,18,HGT_Junction
13637,0,Expected
13638,0,HGT_Junction
13639,1,Expected
13640,7,HGT_Junction
13641,2,Expected
13642,5,HGT_Junction
13643,0,Expected
13644,0,HGT_Junction
13645,1,Expected
13646,4,HGT_Junction
13647,0,Expected
13648,0,HGT_Junction
13649,1,Expected
13650,1,HGT_Junction
13651,0,Expected
13652,3,HGT_Junction
13653,1,Expected
13654,2,HGT_Junction
13655,3,Expected
13656,13,HGT_Junction
13657,1,Expected
13658,2,HGT_Junction
13659,1,Expected
13660,3,HGT_Junction
13661,0,Expected
13662,4,HGT_Junction
13663,4,Expected
13664,1,HGT_Junction
13665,2,Expected
13666,2,HGT_Junction
13667,1,Expected
13668,0,HGT_Junction
13669,1,Expected
13670,0,HGT_Junction
13671,1,Expected
13672,1,HGT_Junction
13673,1,Expected
13674,1,HGT_Junction
13675,0,Expected
13676,0,HGT_Junction
13677,2,Expected
13678,1,HGT_Junction
13679,2,Expected
13680,0,HGT_Junction
13681,1,Expected
13682,0,HGT_Junction
13683,5,Expected
13684,17,HGT_Junction
13685,2,Expected
13686,1,HGT_Junction
13687,8,Expected
13688,0,HGT_Junction
13689,1,Expected
13690,3,HGT_Junction
13691,0,Expected
13692,0,HGT_Junction
13693,0,Expected
13694,0,HGT_Junction
13695,4,Expected
13696,0,HGT_Junction
13697,3,Expected
13698,0,HGT_Junction
13699,2,Expected
13700,1,HGT_Junction
13701,1,Expected
13702,0,HGT_Junction
13703,1,Expected
13704,1,HGT_Junction
13705,3,Expected
13706,1,HGT_Junction
13707,8,Expected
13708,1,HGT_Junction
13709,1,Expected
